date;x;y;z
1573728265067;3.527823114;7.814039553;2.725061968
1573728265077;3.113393135;6.052034255;1.88891455
1573728265087;0.713259369;4.427909752;1.557100268
1573728265097;-2.448002124;2.101975934;1.199711586
1573728265107;-5.589926739;-2.378985201;-3.453223208
1573728265117;-6.846989456;-2.470135335;-11.60388678
1573728265127;-5.784049466;-3.431783012;-10.11054549
1573728265137;-3.615928614;-4.170454638;-3.123819616
1573728265147;-1.053996248;-5.067850603;2.634112719
1573728265157;0.137468018;-4.376061259;1.494374564
1573728265167;1.351128703;-3.516171884;0.52129244
1573728265177;3.19546185;-1.924209937;3.159831327
1573728265187;2.112005695;-0.941775024;3.217395053
1573728265197;0.831522628;-0.4469625;1.133564556
1573728265207;0.251500037;-0.464830131;-0.885926656
1573728265217;1.273802397;-1.030748535;-1.444240087
1573728265227;1.141625069;-0.793953076;-0.879580034
1573728265237;0.560873526;-0.497256196;-0.351237528
1573728265247;-0.164216791;0.245756216;0.898872572
1573728265257;-0.23863366;0.549031883;0.994910016
1573728265267;-0.267521403;0.592454266;0.673345005
1573728265277;-0.106756871;0.351380405;0.170926599
1573728265287;-0.039436821;0.250458572;-0.73666351
1573728265297;-0.230747059;0.568115881;-0.849819962
1573728265307;-0.598315728;0.944825499;-0.802439102
1573728265317;-0.938339243;1.138932299;-0.396785022
1573728265327;-1.210358151;0.497428188;0.356779145
1573728265337;-1.029578024;0.04551564;0.00961131
1573728265347;-1.237380452;-0.009556116;-0.712486823
1573728265357;-1.449591213;0.498010777;0.793747824
1573728265366;-1.741942639;0.490345878;1.676954779
1573728265377;-1.393554111;0.177756438;1.632698848
1573728265387;-0.930968777;-0.041670124;1.382773459
1573728265397;-0.86735803;-0.033336099;-0.502684737
1573728265407;-0.080970813;0.310435155;-0.892480297
1573728265417;0.532816085;0.738680918;-0.744630038
1573728265427;0.410929992;1.050631014;-0.779578685
1573728265436;-2.092272699;1.913106892;-0.485756969
1573728265447;-2.332702589;1.760329417;0.484799214
1573728265457;-1.375829659;1.362294905;0.112027318
1573728265467;-0.62565419;0.553534502;-0.937011802
1573728265477;-0.791657996;-0.016859441;-0.596380527
1573728265487;1.082837239;-0.411882328;-0.492427321
1573728265497;3.103411877;0.053566037;-0.225390054
1573728265507;4.106955976;1.850954484;-0.563384312
1573728265517;3.546053863;1.940449866;-0.803133943
1573728265527;2.944103318;1.797526672;-0.274757773
1573728265537;2.339959778;1.974321996;1.174576806
1573728265547;1.488895542;1.96253026;1.246119251
1573728265557;0.716106849;1.692607215;0.966249649
1573728265567;0.235781874;1.216179889;0.481864789
1573728265577;-0.271061209;0.957621035;-0.840339415
1573728265586;-0.232171867;0.965294216;-1.637613648
1573728265597;-0.063154364;0.925464132;-2.658505244
1573728265607;-0.0352006;0.617788298;-3.061500584
1573728265617;0.799275615;-1.467099012;-2.004836682
1573728265627;1.221690352;-2.322896434;-1.036922362
1573728265637;1.513653513;-2.976887857;-0.185976431
1573728265647;0.689944455;-3.745247773;0.142353785
1573728265657;-0.949687724;-2.996198218;2.703451547
1573728265667;-1.90896701;-2.059855303;3.618435791
1573728265677;-2.630421728;-1.295457332;2.802811377
1573728265687;-3.943084407;-0.622648214;0.556731123
1573728265697;-2.740749492;-1.157002239;0.138927093
1573728265707;-1.487746536;-1.446580337;0.601474182
1573728265717;-0.132917642;-1.58630556;1.124740804
1573728265727;1.21143446;-1.958574248;1.589322635
1573728265737;1.689323421;-1.934608804;1.240812356
1573728265746;2.378092462;-2.206571473;0.716837736
1573728265757;3.373471494;-3.083025657;-0.269288753
1573728265766;2.974589153;-3.324502534;-0.858992366
1573728265777;2.394994199;-3.37977777;-1.407369779
1573728265787;1.517600202;-3.13286322;-1.478322316
1573728265797;1.275371856;-2.965977332;-2.34719756
1573728265807;0.468673378;-2.219552915;-1.939049647
1573728265816;-0.360560108;-1.361924299;-1.903666247
1573728265827;-0.717489043;-0.691144283;-1.538255873
1573728265837;-1.232875527;0.335812334;-1.537062409
1573728265847;-1.154852218;0.667044833;-1.444170381
1573728265857;-1.322276955;1.299780429;-1.599700281
1573728265867;-2.482850461;3.430195284;-2.812049348
1573728265877;-2.660487484;4.399028359;-2.908523527
1573728265887;-3.017117747;5.266032837;-3.276838277
1573728265897;-3.195161636;6.051572913;-2.820668009
1573728265907;-3.444856878;7.599378295;-2.379117796
1573728265917;-3.353478428;7.121459728;-3.190416582
1573728265927;-2.698105619;5.66652203;-3.916070753
1573728265937;0.293178332;1.821065525;-2.887690587
1573728265947;2.211195478;-5.377156751;0.647165646
1573728265957;-0.498831455;-5.834014524;1.590334979
1573728265967;-1.195855478;-4.958346644;2.63600509
1573728265977;1.08126003;1.917313163;-0.557379018
1573728265987;2.458588699;6.958153967;-2.070129213
1573728265997;0.725716813;10.37791081;-2.575477455
1573728266008;-3.449346746;8.731369173;5.524449274
1573728266017;3.170481239;-8.245857878;13.68990854
1573728266033;5.049339029;-11.94437533;7.458307676
1573728266037;6.016124132;-11.56279895;2.074631733
1573728266047;9.195246031;-7.671981411;-5.971094002
1573728266057;7.187645189;-3.425433411;-2.907482807
1573728266067;1.858101838;-0.779016696;2.16362085
1573728266077;-0.980504041;0.464711982;4.044653194
1573728266087;-1.902974133;4.21781527;5.53415605
1573728266097;-2.533690146;4.569437305;4.672491237
1573728266107;-2.455993049;3.946685251;3.53879522
1573728266117;-1.336555928;2.88153567;2.417318143
1573728266127;-0.441006184;5.35448467;4.216965324
1573728266137;-0.521356774;4.314233488;4.170362573
1573728266147;-2.317123852;3.175573497;2.861280903
1573728266157;-4.657788151;1.176722073;-1.082011807
1573728266167;-4.15527143;0.38975336;-2.995491114
1573728266177;-3.707289425;-0.530956254;-6.426313088
1573728266187;-3.379549572;-1.773178852;-10.50406202
1573728266197;1.985164921;-3.502456503;-1.507949038
1573728266207;2.875254711;-3.15439135;0.754970755
1573728266217;2.484078471;-3.213043643;1.508027192
1573728266227;1.910648397;-3.106735955;1.727400109
1573728266237;1.206737941;-3.113627442;0.784327257
1573728266247;1.670243315;-2.230412681;0.060514822
1573728266257;2.041047614;-1.585132757;1.41214925
1573728266267;0.989276728;-0.486638768;1.1297194
1573728266277;0.622869556;-0.450602518;-0.368024521
1573728266287;0.666847471;-0.37580489;-0.96862678
1573728266297;0.364926151;-0.224029532;-0.958776126
1573728266307;-0.550818045;0.142557151;-0.154105242
1573728266317;-0.762435144;0.190660101;0.44366279
1573728266327;-0.671239679;0.275111088;0.753325389
1573728266337;-0.567637525;0.204765995;0.617983187
1573728266347;-0.438787129;-0.035384592;-0.31772664
1573728266357;-0.550227276;0.078952458;-0.897742771
1573728266367;-0.761962526;0.323651621;-1.055297819
1573728266377;-1.437006134;1.300877626;-0.231322599
1573728266387;-1.624614444;1.592326399;0.565763511
1573728266397;-1.636795208;1.243215367;1.05020364
1573728266407;-1.248144663;0.826019895;0.717579713
1573728266417;-0.554151945;0.676138792;-1.632432468
1573728266427;-0.642519135;0.786077812;-1.719664007
1573728266437;-0.743858638;0.904674017;-0.456357795
1573728266447;-1.422522976;0.953582354;2.362388269
1573728266457;-1.229955637;0.456408363;1.905233491
1573728266467;-1.367036981;0.119960675;0.834656802
1573728266477;-1.507347618;0.004031284;-0.757303407
1573728266487;-0.700222424;0.187099539;-1.172789709
1573728266497;-1.265030997;0.548074407;-0.340639032
1573728266507;-2.23785602;1.143312583;0.263789958
1573728266517;-2.234648982;1.05255595;0.318292194
1573728266526;-1.067543252;1.378346182;-1.078457731
1573728266537;-0.302410304;0.995416814;-0.479693916
1573728266547;-0.257251119;0.489875169;-0.460369584
1573728266557;2.889422913;0.223348499;-0.996534202
1573728266567;4.364805714;0.515782834;-0.383509305
1573728266577;4.212020505;1.071510697;0.076264837
1573728266587;3.630105582;1.470123597;0.076334746
1573728266597;2.689563916;1.436588532;-0.383296024
1573728266607;2.121005381;1.179916577;0.352247503
1573728266617;1.574221106;1.158453526;1.216494391
1573728266627;1.090825154;1.0033772;1.402236422
1573728266637;0.596848069;0.863993264;0.692748228
1573728266647;0.201666402;0.706517487;-0.058717124
1573728266657;0.054072894;0.657151246;-0.537306207
1573728266667;-0.03335616;0.709596271;-3.019413485
1573728266676;0.157189775;0.046698471;-3.84055978
1573728266687;0.416886749;-1.142504199;-3.578103113
1573728266697;0.517384102;-2.231771456;-2.20359806
1573728266707;0.076803676;-3.547550191;-0.399141342
1573728266717;-0.765993166;-3.26708068;1.105715823
1573728266727;-1.455553576;-2.613664544;2.861225567
1573728266737;-1.792681348;-2.136900263;3.989821308
1573728266747;-3.272892103;-1.050635781;2.732170386
1573728266757;-2.66428231;-0.993738147;0.990550838
1573728266767;-1.472541418;-1.193385293;0.608565968
1573728266777;-0.212690994;-1.889404432;1.23767446
1573728266787;0.258888113;-1.756689943;1.449826229
1573728266797;1.04986948;-2.018267756;1.634870711
1573728266807;2.019758179;-2.319466881;1.706291725
1573728266817;2.994866668;-2.683009952;-0.918077429
1573728266827;2.671705484;-2.498834109;-1.194148699
1573728266837;1.984135436;-2.397462635;-1.077902063
1573728266847;1.939734878;-2.867989372;-1.122810804
1573728266857;1.750985481;-2.462943324;-1.664393181
1573728266867;1.140299112;-2.077614791;-1.760555501
1573728266877;0.743687463;-1.861289411;-1.868131157
1573728266887;-0.079257145;-1.366448521;-2.475169942
1573728266897;-0.553738224;-0.725409412;-2.255947912
1573728266906;-0.918000211;0.00194233;-2.295090933
1573728266917;-1.16344109;0.813667244;-2.265113655
1573728266927;-2.769499694;3.163887744;-3.329057172
1573728266937;-3.180941895;3.971461682;-3.260838282
1573728266947;-3.264929641;4.602198337;-2.961097154
1573728266957;-2.765172472;6.562462405;-1.34224427
1573728266967;-1.951648705;7.08871733;-1.426221945
1573728266977;-1.362121385;7.555689135;-3.041015703
1573728266987;-1.273571811;6.718757851;-5.865140596
1573728266997;-0.559170788;0.180546747;-3.190469105
1573728267007;-1.25944982;-3.655639659;0.634786352
1573728267017;-1.681767162;-6.433453759;2.591742122
1573728267026;-0.364748523;-7.736331527;3.023412962
1573728267037;0.106596148;-3.032549528;1.330805221
1573728267047;0.085276918;1.542588689;-1.862028186
1573728267057;-0.054361473;5.72367819;-3.496920828
1573728267068;-0.73301917;15.48884093;7.376862618
1573728267077;3.642702392;13.67819585;17.73076132
1573728267087;2.929484837;4.95130607;11.87085325
1573728267097;3.186346811;-6.611750249;2.861870821
1573728267107;9.183889041;-16.73559923;-5.984864763
1573728267117;10.79476214;-14.62963349;-7.331491893
1573728267127;6.613187796;-9.880282831;-3.536113696
1573728267137;1.245307164;-5.71305295;0.205041348
1573728267147;-3.140934883;-0.310678595;5.6036592
1573728267157;-2.911143063;2.341025453;5.402301063
1573728267167;-2.497466229;4.247868428;4.030705825
1573728267177;-2.871377772;7.458860691;5.032665551
1573728267187;-0.964010721;9.276832815;4.746308375
1573728267197;1.358673092;7.911799809;4.363993874
1573728267207;2.343415829;5.885074918;3.797652619
1573728267217;-3.166498587;2.578178648;0.463876642
1573728267227;-4.969538534;-0.205245015;-1.620874471
1573728267237;-5.094201727;-2.018265531;-2.8289887
1573728267247;-6.404440819;-4.265473021;-14.96586773
1573728267257;-3.208191251;-4.745469771;-5.996766452
1573728267267;-0.084244804;-4.148802346;-0.522326568
1573728267276;1.495539033;-3.594853644;1.037813394
1573728267287;2.498876924;-3.366215709;1.351228975
1573728267296;2.474111171;-2.616357806;0.78984825
1573728267307;1.795414234;-1.970503237;1.168179736
1573728267317;1.145196458;-1.178007433;3.324914921
1573728267327;0.211304204;0.191487639;1.694589606
1573728267337;0.031137348;0.260451006;-0.268554695
1573728267347;0.193461669;-0.067451726;-1.088248497
1573728267357;-0.121042691;-0.161221512;-1.774649362
1573728267367;-0.219417283;-0.037039954;-1.205199015
1573728267377;-0.43602298;-0.014309087;-0.489149577
1573728267387;-0.532693039;0.187750118;-0.192122083
1573728267397;-0.487446031;0.579241385;0.014854112
1573728267407;-0.558508651;0.693236247;-0.325220315
1573728267417;-0.73794185;0.723140634;-0.474696707
1573728267427;-0.789551059;0.563189631;-0.149913987
1573728267437;-1.030036004;0.327968697;0.538953049
1573728267447;-0.931288935;0.415603717;0.722297369
1573728267457;-1.005520421;0.592972628;0.516546391
1573728267467;-0.926999345;0.811481374;-0.735979729
1573728267477;-0.848859798;0.587893595;-1.217022295
1573728267487;-0.847639665;0.363054745;-0.92764916
1573728267497;-0.80069474;0.382381051;0.376451739
1573728267507;-1.805095701;0.888174891;1.894741923
1573728267517;-1.536013817;0.541988277;0.856909299
1573728267527;-1.274779681;0.234392471;0.440361233
1573728267537;-0.192387679;-0.057652039;-0.184012245
1573728267547;-0.092618449;0.214367261;-0.2085013
1573728267557;-0.457167231;0.753763859;-0.932945625
1573728267568;-0.948003453;1.399801401;-1.083460106
1573728267577;-1.126152167;1.85533993;1.1098848
1573728267587;0.079743091;1.622177828;0.014503146
1573728267597;0.584772829;1.113867751;-0.325501136
1573728267608;0.667015841;0.431407158;-0.214432233
1573728267617;3.490930693;0.529001001;-0.432034916
1573728267627;3.32904569;0.622398189;-0.376273733
1573728267637;3.07695468;0.773730319;-0.82199727
1573728267647;3.059156384;0.542369875;-0.366462886
1573728267657;2.447325107;0.341958644;0.733463406
1573728267667;1.71269388;0.380827047;1.199686336
1573728267677;1.063697298;0.396598894;1.1895924
1573728267687;0.146104876;0.439862886;0.338758308
1573728267697;-0.327479944;0.872868092;-0.41852344
1573728267707;-0.476504421;1.341856027;-1.116286184
1573728267717;-0.473140888;1.808983632;-2.348703601
1573728267727;-0.65432474;1.922196061;-4.116105062
1573728267737;-0.646042943;0.909518933;-2.511416421
1573728267747;-0.14908495;-0.528862209;-1.105082692
1573728267757;1.489635544;-2.92072084;0.510316991
1573728267767;1.283645786;-3.102721234;0.300993366
1573728267777;0.04625166;-2.834603135;0.28676332
1573728267787;-1.372704644;-2.053162244;1.332658823
1573728267797;-3.105462471;-1.121552012;3.732310006
1573728267807;-3.817461522;-0.376263064;3.031816823
1573728267817;-3.421718622;-0.592145094;1.827860533
1573728267827;-2.354302617;-0.749528606;0.987278889
1573728267837;0.200471137;-1.089954916;0.973697814
1573728267847;0.742646769;-1.285682347;1.20799916
1573728267857;1.268324626;-1.564846537;1.487377683
1573728267867;2.914698134;-2.707552355;1.542328676
1573728267877;3.40436097;-2.947509321;0.03867747
1573728267887;3.581570593;-3.246735027;-1.056983363
1573728267897;3.600755094;-3.60869879;-0.952846917
1573728267907;2.650760935;-5.032163719;-1.80423412
1573728267917;1.369787063;-4.22492853;-1.734522231
1573728267927;0.345007964;-3.11945367;-1.448909337
1573728267937;0.000194413;-2.112490703;-2.032532234
1573728267947;-0.536145701;-0.954493848;-1.671994511
1573728267957;-0.965217792;-0.089387772;-1.598084691
1573728267967;-0.879434461;0.388176443;-1.584925558
1573728267977;-1.010005374;1.306529237;-2.447803041
1573728267987;-1.298336808;2.424283372;-3.199396722
1573728267997;-1.789491132;3.778173722;-4.01519174
1573728268007;-2.795330107;5.428232795;-3.733131938
1573728268017;-4.534697771;8.418475823;-3.155057186
1573728268027;-3.96486187;7.761413349;-2.677274509
1573728268037;-3.723513412;7.005921756;-2.861995541
1573728268047;-1.921531525;3.505500344;-3.14767825
1573728268056;1.680582073;-1.10293615;-1.751998038
1573728268067;1.727537844;-4.636457349;-0.007215573
1573728268077;-0.134935782;-7.095524713;0.882955112
1573728268087;-0.445052278;-8.725675046;1.809612304
1573728268097;0.379456987;-3.532889604;0.083952355
1573728268107;1.05438718;2.429439926;-1.924813519
1573728268117;2.207247005;7.582376404;-2.781005295
1573728268127;-7.581165956;20.17828363;-1.749794318
1573728268137;-6.080255641;14.53372188;14.52064794
1573728268147;-2.427864944;4.394573936;16.90291515
1573728268157;8.063555976;-14.99439315;5.615720864
1573728268167;11.09368078;-16.8988396;-0.196227792
1573728268177;12.67502168;-14.89813205;-5.642577317
1573728268187;11.64165995;-9.359582678;-6.138287851
1573728268197;1.360748083;-1.848842251;1.616920944
1573728268207;-2.113885665;0.267735777;4.77183308
1573728268217;-2.717742271;2.19084153;5.91670238
1573728268227;-1.990319115;4.0051379;3.507530681
1573728268237;-3.185835919;6.973541625;4.123793023
1573728268247;-2.563991659;7.279674822;3.728075328
1573728268256;-0.94794516;7.938298268;2.72197137
1573728268267;2.873169102;6.82564777;6.284112054
1573728268277;-0.965240544;4.418562649;2.192554536
1573728268287;-4.61823812;2.722736167;-2.15329356
1573728268296;-5.870440983;0.691868438;-5.538034638
1573728268307;-6.228641528;-4.380475892;-11.43298904
1573728268317;-2.592542663;-5.021346961;-3.430952772
1573728268326;0.454242885;-3.971108941;-0.231808077
1573728268337;2.615859366;-3.513990806;0.718604079
1573728268347;2.782217579;-3.607982958;0.881341069
1573728268357;2.379002918;-3.269458647;0.276031946
1573728268367;1.826587955;-2.845410058;0.297440032
1573728268377;1.752405198;-1.939224393;2.214605029
1573728268387;1.095466353;-0.923141218;2.062818667
1573728268397;-0.226875013;-0.24818018;-0.081231578
1573728268407;-0.273437362;-0.091284012;-1.934377949
1573728268417;0.026416365;-0.333516483;-2.558813121
1573728268427;-0.040158484;-0.144229797;-1.67930114
1573728268437;-0.384553265;0.145105054;-0.546650598
1573728268447;-1.058464253;0.376572935;0.773187916
1573728268457;-0.877417155;0.209321092;0.603227457
1573728268467;-0.916454273;0.014228114;0.482581965
1573728268477;-0.855746522;-0.049909013;0.370742696
1573728268487;-0.914440548;0.864123235;-0.209061322
1573728268497;-0.961395769;1.258245762;-0.320477913
1573728268507;-0.90702269;1.297731253;-0.394288357
1573728268517;-0.863524226;0.930924871;-0.33075361
1573728268528;-1.027922843;0.116501219;-0.264602888
1573728268537;-0.469911936;0.001263719;-0.47217144
1573728268547;-0.207377723;0.26150063;-0.607580506
1573728268557;-0.334454005;0.944698551;1.061547666
1573728268568;-0.58934379;0.985602743;1.600059628
1573728268577;-0.640026858;0.88041945;1.494568157
1573728268587;-0.92573952;0.581752553;0.873873939
1573728268597;-0.95511207;0.787182438;-0.588023766
1573728268607;-0.51892345;0.752328958;-0.593002116
1573728268617;-0.537721958;0.73976905;-0.58166192
1573728268627;-0.889864418;0.760367639;-0.695172866
1573728268637;-2.366763666;1.14459477;-0.356940715
1573728268647;-2.09260832;1.114873967;-0.162969469
1573728268657;-1.260368623;0.861253421;-0.191667174
1573728268667;-0.134890205;0.351898703;-0.490437297
1573728268677;-0.19984942;-0.576562855;0.15927427
1573728268687;1.540961223;-1.012874582;-0.071778163
1573728268697;2.948932805;-0.534487135;-0.317911708
1573728268707;4.059987098;1.441802687;-1.097088379
1573728268717;3.845582509;1.689743571;-1.138159857
1573728268727;3.045820256;1.750189633;-0.895204962
1573728268737;2.37536451;1.844515872;-0.47099774
1573728268747;2.099489186;2.027236996;0.757095751
1573728268756;1.495716647;1.775018357;1.218592212
1573728268767;0.813501132;1.527274817;1.18939432
1573728268777;-0.130666532;1.114559722;0.461182852
1573728268787;-0.211793477;0.753741894;-0.366552433
1573728268797;-0.276695009;0.541702011;-1.779562346
1573728268807;-0.29797047;0.448684485;-3.216428083
1573728268817;-0.131116137;-0.69833238;-3.630422053
1573728268827;0.170919144;-1.769173869;-1.923672626
1573728268837;0.259318418;-2.702462203;-0.527627333
1573728268847;-0.957084984;-3.571675878;1.079541529
1573728268857;-1.822947479;-2.704111943;2.472536798
1573728268867;-2.301116925;-2.040705784;2.943371483
1573728268877;-2.836881622;-1.479335867;2.446634633
1573728268887;-3.020326984;-0.938302678;1.267777525
1573728268897;-1.987220297;-1.02645391;1.09083659
1573728268907;-0.900246246;-1.234881542;0.887992148
1573728268917;-0.16857289;-1.171779746;1.062820057
1573728268927;1.320816241;-1.443079467;2.03011864
1573728268937;2.481681842;-1.905284878;2.512822863
1573728268947;3.226499715;-2.244403836;2.255424306
1573728268957;4.113488705;-3.572978589;-0.601354372
1573728268967;3.704508997;-3.900339392;-1.262550936
1573728268977;2.886992817;-3.88641598;-1.684247959
1573728268987;2.17168837;-3.522850817;-1.807085079
1573728268997;0.879268688;-3.017478232;-2.135198146
1573728269007;-0.154666867;-2.122847656;-2.060584998
1573728269017;-0.093087742;-1.851507075;-2.230737858
1573728269027;-0.442219599;-1.19007073;-2.182985443
1573728269037;-0.905399786;-0.063328919;-2.068169132
1573728269047;-1.168683661;0.654189922;-2.190836346
1573728269057;-1.471248101;1.412079698;-2.288970499
1573728269067;-3.429463359;5.128938203;-3.348142265
1573728269077;-4.291182687;7.183051686;-2.954325961
1573728269087;-4.091830579;8.305364688;-2.577981414
1573728269097;-3.258141588;8.253195254;-2.016416503
1573728269107;-2.514576014;7.56789739;-2.85428692
1573728269117;-1.965691802;5.380111369;-3.417323884
1573728269128;-0.469305608;1.515322616;-3.959689948
1573728269137;2.995591647;-5.774980219;-1.0838393
1573728269147;1.40048544;-7.607947852;-0.468675902
1573728269157;-0.61109835;-8.262208816;0.513786848
1573728269168;-0.534847308;-8.172701881;2.372359511
1573728269177;-0.458523598;-1.205795324;1.591429708
1573728269187;0.767074897;3.524970598;0.108604048
1573728269197;-0.704108561;8.060405403;-2.487362596
1573728269207;-3.827062674;12.88393834;-1.943921449
1573728269217;-2.70922361;14.68949778;15.10084581
1573728269227;-1.738337979;5.867607742;12.17261391
1573728269237;2.66989566;-4.744814563;5.76946205
1573728269247;10.51753798;-15.60980066;-5.681412934
1573728269257;11.87700341;-14.97014892;-7.625031089
1573728269267;10.83469446;-10.62770452;-3.571748046
1573728269277;4.683804002;-4.671440976;-0.436381744
1573728269287;-0.895792797;-0.871772136;5.81069666
1573728269297;-2.141663038;0.896162918;6.395366906
1573728269307;-2.648026819;2.494385474;3.875139426
1573728269317;-2.45552506;3.619734759;2.71703907
1573728269327;-2.362815223;6.925708003;5.651927345
1573728269337;-0.603129386;8.283363491;5.51753034
1573728269347;1.264306164;7.622679257;4.046274486
1573728269357;0.4751437;6.358632298;5.366901638
1573728269367;-3.036889721;3.508648087;1.04506817
1573728269376;-4.98843464;0.830265942;-1.538993529
1573728269387;-6.013369248;-0.331774948;-6.96195597
1573728269397;-5.117153299;-4.693735693;-10.19707809
1573728269407;-2.086423979;-4.919528273;-2.580129894
1573728269417;0.537357246;-4.04288275;0.23432977
1573728269427;1.594425516;-3.188337572;0.218109568
1573728269437;2.133622278;-2.857127959;-0.652948435
1573728269446;1.890772525;-2.484899755;0.151848486
1573728269457;1.589232495;-1.77339954;1.286018412
1573728269467;1.577843754;-1.112261731;3.066759333
1573728269477;0.741296743;-0.797872129;0.354171359
1573728269487;0.209965137;-0.699589207;-1.356212263
1573728269497;0.198617886;-0.850806391;-1.774499885
1573728269507;0.097602751;-0.95645688;-1.434922796
1573728269517;-0.197729835;-0.565968116;-0.626959953
1573728269527;-0.44931881;-0.161639468;0.065378997
1573728269537;-0.573975502;0.39166659;0.956353739
1573728269547;-0.597086381;0.543176412;0.872343313
1573728269557;-0.661543807;0.587770652;0.46803132
1573728269567;-0.529235046;0.730705413;-0.054615948
1573728269577;-0.484679636;1.672489288;-0.901774671
1573728269587;-0.387743709;1.552512457;-0.690773985
1573728269597;-0.233580492;1.042811815;-0.368744486
1573728269607;-0.171541517;0.420531801;-0.264349789
1573728269617;-0.413045268;-0.000678594;-0.992947269
1573728269627;-0.836091598;0.275269655;-0.518545785
1573728269637;-1.235820262;0.6186105;0.87228617
1573728269647;-2.061258672;0.69408655;1.831722903
1573728269657;-1.25061159;0.524623488;0.913754215
1573728269667;-1.138395347;0.64954193;0.102764884
1573728269677;-1.033299285;0.749476684;-0.500057952
1573728269687;-0.275015511;0.538289843;-0.660535491
1573728269697;-0.158720905;0.292725991;-0.160679036
1573728269707;-0.939089914;0.540638312;0.315820651
1573728269717;-1.777905385;0.846229064;0.344593872
1573728269727;-1.897334226;1.167315282;-0.000136956
1573728269737;-1.318669611;1.194341881;-0.138015639
1573728269747;-0.871061177;0.633692346;0.196045294
1573728269757;1.739490818;-0.274513561;-0.440756452
1573728269767;3.291631135;0.086847434;-0.643740091
1573728269777;3.414772346;0.820299633;-1.097261932
1573728269787;3.222150337;1.345769888;-0.939101121
1573728269797;2.684980592;1.735499577;-0.107719462
1573728269807;2.408473556;1.556952061;0.128344885
1573728269817;1.834841494;1.444759036;0.485748141
1573728269827;1.069478038;1.446941873;0.817639517
1573728269837;0.227343919;1.571271912;0.807340469
1573728269847;-0.277811585;1.088465894;0.630549499
1573728269857;-0.467415534;0.748188945;0.550408227
1573728269867;-0.665067357;0.813072182;-0.66292149
1573728269877;-0.562699637;0.742395002;-1.480356409
1573728269887;-0.296930807;0.333426347;-2.318179094
1573728269898;0.482631217;-0.346173962;-3.432801026
1573728269907;2.362757953;-2.912476889;-3.696259895
1573728269917;2.181341197;-3.5251666;-1.424718983
1573728269927;0.733762189;-3.417726206;0.331222338
1573728269938;-1.588840735;-2.856763973;3.329556022
1573728269947;-2.205768976;-2.147505294;3.613664082
1573728269957;-3.480779007;-1.258317193;3.25868048
1573728269967;-4.11771456;-0.807456367;1.610956682
1573728269977;-2.727224855;-1.320172399;0.844401561
1573728269987;-1.430958199;-1.592439342;1.36505124
1573728269996;0.157679234;-1.97880415;1.643665099
1573728270007;1.183422879;-1.966115601;1.483483715
1573728270017;3.398400844;-2.553557687;0.941620766
1573728270027;3.346959162;-2.946896596;-0.166076709
1573728270037;2.968702355;-3.093016086;-0.776422826
1573728270047;2.482222016;-3.393786191;-1.801000855
1573728270057;1.602705332;-2.730351828;-1.50209226
1573728270067;1.159581257;-2.337510413;-1.385548489
1573728270077;0.820404683;-1.839362579;-1.598771296
1573728270087;0.365188817;-1.180355229;-2.382265204
1573728270097;0.246182426;-0.76040948;-2.196946998
1573728270107;0.135654341;-0.317192559;-1.941432301
1573728270117;-0.121319857;0.205932613;-2.21203027
1573728270127;-1.169658289;1.834941289;-3.026101191
1573728270137;-1.82445426;2.831690137;-3.033796755
1573728270147;-2.532165871;4.088776258;-2.948015568
1573728270157;-3.695927704;7.193681071;-3.722149561
1573728270167;-3.309168692;7.195295962;-2.456741484
1573728270177;-3.183635994;6.721579482;-1.091988494
1573728270187;-2.347711408;5.607106725;-1.685703985
1573728270197;-0.422494383;2.631615861;-4.014746278
1573728270206;1.286230873;-0.422984136;-3.594868922
1573728270217;1.871743688;-3.648131572;-1.450866909
1573728270227;0.409469659;-6.243572777;0.40224173
1573728270236;-0.361954359;-8.166696768;2.252477664
1573728270247;-0.136334537;-5.001068314;2.951198974
1573728270257;-1.059086894;0.228263123;1.656106121
1573728270267;-0.939206771;9.345699869;-0.023529333
1573728270276;-3.800620597;11.99681289;4.041742482
1573728270287;-0.696094164;11.39022832;10.51176694
1573728270297;2.339150898;6.17018742;10.00299418
1573728270307;4.047171205;-8.486702771;1.275646401
1573728270317;5.260358691;-10.69669941;-2.074706783
1573728270327;6.782532406;-10.71788714;-3.513835136
1573728270337;5.088922272;-6.812177254;-2.734453729
1573728270347;1.971901901;-3.488411771;0.861692292
1573728270357;-0.199933809;-1.089888658;3.677317606
1573728270367;-0.742216906;0.813607339;4.458820141
1573728270377;-1.068783157;2.596892646;3.536410361
1573728270387;-1.207453007;3.487220232;3.05897181
1573728270397;-0.766764827;4.90433536;2.370563068
1573728270406;0.41322183;5.915444453;1.60531543
1573728270417;1.602377314;5.667050997;1.606033121
1573728270427;0.883506695;5.590920766;3.12357314
1573728270437;-1.423076408;4.273539225;3.847272742
1573728270447;-5.413547624;-0.948192851;-4.997345028
1573728270457;-6.705886165;-2.658592428;-14.78519144
1573728270467;-4.460658486;-4.14949586;-7.859524458
1573728270477;-2.281404063;-4.729302804;-1.598814749
1573728270487;1.729787601;-5.177825101;-1.279051799
1573728270496;2.624984227;-4.203551585;-1.02324144
1573728270507;2.498382586;-3.0870295;2.09275619
1573728270517;2.213226523;-1.841384922;2.578255543
