date;x;y;z
1573728350447;-0.15478526;-0.344597741;-0.220540958
1573728350457;0.182629693;-0.336969697;0.007441936
1573728350467;0.437238589;-0.560710401;-0.009369327
1573728350477;0.503019821;-0.739703346;-0.329276143
1573728350487;0.647582159;-0.990157834;-0.677139043
1573728350497;0.885815037;-1.067938416;-1.261886977
1573728350507;0.892526732;-1.022902369;-1.346613235
1573728350517;0.652729881;-0.971550655;-1.399071365
1573728350527;0.169757376;-0.899823913;-1.257163166
1573728350537;-0.706953041;-1.041639526;0.06687193
1573728350547;-0.902666085;-1.384935919;0.635767403
1573728350557;-1.059236521;-1.889416173;1.075560858
1573728350567;-0.847389217;-2.262354624;1.151583616
1573728350577;0.072910312;-2.667965517;0.752715114
1573728350587;0.426077655;-0.954509819;-0.378492925
1573728350597;0.923131983;3.1130832;-1.252813509
1573728350607;-1.238147322;18.61014887;0.162288816
1573728350617;-3.748638204;22.81005361;7.500141741
1573728350627;-2.171474497;18.9375723;5.708978368
1573728350637;9.371916166;9.802368024;5.409941254
1573728350647;5.459588521;-20.41351539;2.060165452
1573728350657;2.498278231;-18.32278829;3.54817089
1573728350667;3.285745502;-13.50901379;2.164329406
1573728350677;3.118928814;-8.891849627;-0.06131449
1573728350687;1.437863465;2.448004445;-1.152299807
1573728350698;1.456748673;5.697188346;1.315302336
1573728350707;0.721035153;7.928787206;2.216781587
1573728350717;1.802659345;7.446278361;-0.417748284
1573728350727;1.288898716;2.693247054;-1.498738346
1573728350737;-0.19471244;-1.032564375;-2.133687065
1573728350747;-1.320309671;-3.001902177;-2.212605036
1573728350757;-2.190141656;-4.470111906;-3.516893559
1573728350767;-2.518257886;-3.729318284;-5.678895277
1573728350778;-1.539596674;-1.987466545;-2.36726583
1573728350787;1.465151548;-1.298838592;-3.257550057
1573728350797;0.574528312;-1.820538312;-2.927820632
1573728350807;-0.689594098;-2.207252335;-1.729340894
1573728350817;-1.379111368;-2.409363422;-0.065704142
1573728350827;-1.700881853;-2.41782315;4.069294235
1573728350837;-1.391351234;-1.872967016;4.358683602
1573728350847;-0.990497884;-1.08465558;3.839373411
1573728350857;-0.608523605;-0.14754853;2.948915721
1573728350867;-1.145703171;1.536833307;1.409113122
1573728350877;-1.606092623;1.995611207;0.315177308
1573728350887;-1.836498206;1.902947248;-0.697877227
1573728350896;-1.193386606;1.001379253;-1.906716251
1573728350907;0.439673859;0.356739236;-1.310852546
1573728350917;1.317081228;0.040225373;-0.512380853
1573728350927;1.145602333;0.231377686;0.06510495
1573728350937;1.207616796;0.905278083;-0.116467867
1573728350947;1.747560779;0.570993706;-0.292371872
1573728350957;1.873058351;0.395503461;-0.310511973
1573728350967;1.743612887;0.423662901;-0.141149351
1573728350977;0.919880773;0.676034355;0.208861296
1573728350987;0.506061288;0.571473236;0.090474466
1573728350997;0.312911584;0.457178589;-0.142140786
1573728351007;-0.730335749;0.181867596;0.085484854
1573728351017;-0.829434853;0.022911069;0.359522908
1573728351027;-1.046620146;-0.211514284;0.364232707
1573728351037;-1.312305719;-0.291794435;0.122834339
1573728351047;-1.815989137;-0.202789796;-0.453356541
1573728351057;-1.60602026;-0.085617457;-0.316716509
1573728351067;-1.146910133;-0.068493966;0.068407379
1573728351077;-0.534455826;-0.1007638;0.468444127
1573728351087;0.078090723;-0.2338398;-0.069608674
1573728351096;0.414899063;-0.294332735;-1.051674784
1573728351107;0.837574631;-0.511277955;-1.362318123
1573728351117;1.313621116;-0.485636744;-0.323709949
1573728351127;1.296063195;-0.250603512;0.553145326
1573728351137;1.09814206;-0.215805685;2.894178897
1573728351147;1.016419722;0.210428114;4.322641778
1573728351157;0.813135778;4.88779287;2.278250828
1573728351167;-0.636614223;6.040115582;0.366925918
1573728351177;-2.210132305;6.563578977;-0.242760497
1573728351187;-1.522939542;0.0870494;0.801779495
1573728351197;-0.697373374;-1.661846991;0.181736935
1573728351207;-0.297409521;-1.543997857;0.222003928
1573728351217;0.727414475;-0.867449262;0.575998299
1573728351227;2.865042247;-0.004429228;0.445475763
1573728351237;3.180761367;0.272268385;-0.823481984
1573728351247;3.387368417;0.508950115;-2.589469772
1573728351257;3.506685047;0.039410306;-3.419990239
1573728351267;3.065836929;-2.466102829;-2.567440388
1573728351277;0.996995181;-2.432569305;-0.797475217
1573728351287;-0.765338921;-2.252512964;-0.469428443
1573728351297;-2.634892673;-2.614123561;-0.850552338
1573728351307;-2.751475561;-2.550985509;-0.358661141
1573728351317;-2.584252718;-2.500475068;-0.087731335
1573728351327;-2.052079299;-2.245546452;0.083043787
1573728351337;-1.73360079;-1.214167493;-0.071470949
1573728351347;-1.723984237;-0.756813349;-0.225728586
1573728351357;-1.670322319;-0.513513423;-0.287843096
1573728351367;-1.39754936;-0.349519235;-0.260920229
1573728351377;-0.934164785;-0.095740495;0.174336098
1573728351387;-0.7013632;-0.030623768;0.384635085
1573728351397;-0.515121932;0.03679249;0.506905742
1573728351407;-0.243545719;0.473798158;0.053098064
1573728351417;-0.302096803;0.578235914;-0.539791456
1573728351427;-0.440875021;0.692431871;-0.753613846
1573728351437;-0.413991616;0.615237001;-0.710151328
1573728351447;0.205107939;0.185732081;-0.981839113
1573728351457;0.286669454;0.087294161;-1.275803804
1573728351467;0.10675246;0.177095461;-1.449683952
1573728351477;-0.11379561;0.294905128;-1.343621864
1573728351487;-0.274911191;0.343184234;-0.936991512
1573728351497;-0.296543428;0.197933008;-0.565718507
1573728351507;-0.267880494;0.051086274;-0.544512157
1573728351517;-0.781251283;-0.097036864;-0.788036159
1573728351527;-1.11533363;-0.092952367;-0.385262721
1573728351537;-1.152755986;-0.196944902;-0.154981226
1573728351547;-1.044787988;-0.32610832;-0.231245208
1573728351557;-0.851153266;-0.352823912;-0.767266026
1573728351567;-0.543016538;-0.450810765;-1.04285373
1573728351577;-0.572319305;-0.529200248;-0.834282984
1573728351586;-0.580438643;-1.235473388;-0.069833747
1573728351597;-0.663548493;-1.417419619;0.020747478
1573728351607;-0.668744678;-1.42507072;0.093212457
1573728351617;-0.412412734;-1.170702328;0.074569966
1573728351627;-0.023472287;-0.461552326;-0.87504032
1573728351637;0.119128245;-0.078106836;-1.328270934
1573728351647;0.309823051;-0.047162593;-1.706178111
1573728351657;0.431733143;-0.037730074;-1.824629149
1573728351667;0.667167101;-0.826974373;-1.045985287
1573728351677;0.457119301;-1.075297531;-0.070643667
1573728351686;0.166497862;-0.829592273;0.663661
1573728351697;0.929988603;5.051764643;0.055919072
1573728351706;-0.313288513;12.76013654;-1.027867014
1573728351717;-2.242606786;19.99943613;6.425433592
1573728351727;-1.717471049;18.92622127;9.583985103
1573728351737;10.89965864;-4.625552067;5.690535556
1573728351747;6.160804338;-16.20392075;2.928201684
1573728351757;2.814084678;-16.94708808;2.572404868
1573728351767;3.094026684;-14.20123201;1.705497365
1573728351777;1.586493778;-5.798776262;0.031306347
1573728351787;-0.155833969;1.949821734;1.649271648
1573728351797;-0.645645436;6.095433254;1.809749731
1573728351807;1.32223039;11.32728349;1.692966182
1573728351817;2.283615535;9.981200879;0.113218847
1573728351827;2.639005999;6.743806223;-0.598955104
1573728351837;1.866038402;2.345789607;-1.521120794
1573728351847;-1.970142682;-4.1299418;-2.580633837
1573728351857;-2.817268268;-4.958825572;-3.014526322
1573728351867;-4.337727822;-5.759838472;-4.480211329
1573728351877;-2.673391848;-2.769124135;-2.327691993
1573728351887;0.037137008;-1.970132529;-3.333151119
1573728351897;0.458750611;-2.296281957;-3.524602713
1573728351907;-0.460435672;-2.924950905;-2.635807659
1573728351917;-2.038543641;-3.443208938;0.251079158
1573728351927;-1.400991582;-2.677952771;2.192839111
1573728351937;-0.921595687;-1.544769291;3.730924292
1573728351947;-1.013088556;-0.607577136;3.965404259
1573728351957;-0.963699747;0.463957746;2.850543012
1573728351967;-0.755636922;0.830852476;1.882039253
1573728351977;-0.834352868;1.155014775;0.770132402
1573728351987;-1.18846065;1.460313242;-1.360546987
1573728351997;-0.261238433;1.229542098;-1.793290528
1573728352007;0.603122494;0.86105067;-1.679798677
1573728352017;1.0034763;0.520288901;-0.853506409
1573728352027;1.231821949;0.431553996;0.40512002
1573728352037;1.245946737;0.452503329;0.30877314
1573728352047;1.211277844;0.484585671;0.063143905
1573728352057;0.907730676;0.540897297;-0.22529693
1573728352067;1.262485677;0.417394961;0.172188985
1573728352077;0.856759781;-0.04915593;0.720021048
1573728352087;0.486210151;-0.069971259;0.60666259
1573728352097;-0.193301738;0.097252515;-0.388074717
1573728352107;-0.5530365;0.2769994;-0.678209178
1573728352117;-0.687595478;0.436119784;-0.450629992
1573728352127;-0.963794427;0.502124587;-0.100014816
1573728352137;-1.230722262;0.217825158;0.410320656
1573728352147;-1.153129636;0.066999994;0.052444471
1573728352157;-1.091055535;0.053599995;-0.448376931
1573728352167;-1.133333511;0.165463004;-0.389347297
1573728352177;-0.799406581;0.101724651;0.424020972
1573728352187;-0.363713211;-0.301692178;0.323893902
1573728352197;0.122747464;-0.578457777;-0.016697028
1573728352207;0.726436482;-0.631317857;-0.886762363
1573728352217;0.673086537;-0.520377162;-0.77070149
1573728352228;0.492500554;-0.278395846;0.62459305
1573728352237;0.884332975;0.191001738;2.077932
1573728352247;1.167153041;4.673053618;2.183324146
1573728352257;0.090963491;5.684450432;1.440201416
1573728352267;-0.678050869;6.263723981;0.89167186
1573728352277;-0.726315374;1.51736041;1.372221918
1573728352287;0.644778971;-1.345035012;0.484861732
1573728352297;0.730343631;-2.087338587;-0.623421192
1573728352308;0.522983306;-1.470673482;-1.188267135
1573728352317;0.816781801;-0.272487577;-0.797384758
1573728352327;0.821977268;-0.172021433;-0.637907806
1573728352337;0.964039715;-0.168262899;-1.153887703
1573728352347;1.093012358;-0.027350187;-1.842483604
1573728352357;0.981670209;-0.481567192;-1.948996491
1573728352367;0.417586762;-1.534470215;-1.237416496
1573728352377;0.226809087;-2.070335113;-0.698798282
1573728352387;0.058864262;-2.207892389;-0.436455475
1573728352397;-0.136783293;-2.118740821;-0.563684858
1573728352407;-0.262655585;-1.633701153;-0.588853913
1573728352417;-0.39399917;-0.678722245;-0.409791567
1573728352427;-0.759563121;-0.083290753;0.392342644
1573728352437;-0.607650497;-0.281152866;0.896143975
1573728352447;-0.394183094;-0.470089072;1.207247688
1573728352457;-0.330669351;-0.468008513;1.134349977
1573728352467;-0.616961962;-0.803447338;0.631667832
1573728352477;-0.80002739;-1.071799161;0.26016806
1573728352487;-1.053739978;-1.255834485;-0.037031759
1573728352497;-1.180095588;-1.357094117;-0.59657239
1573728352507;-1.051336697;-1.009060914;-1.090173571
1573728352517;-1.101558535;-0.73063397;-1.684252047
1573728352527;-0.957861208;-0.431278416;-1.623213739
1573728352537;-0.168696231;-0.360345609;-0.961467338
1573728352547;-0.027696758;-0.181016355;-0.76917387
1573728352557;-0.206032109;-0.068198704;0.273388569
1573728352567;-0.394669017;-0.161819095;-0.286944553
1573728352577;-0.453641288;-0.282684036;-0.33681587
1573728352587;-0.562110609;-0.272115857;-0.22348402
1573728352597;-0.587594466;-0.217692685;-0.209432992
1573728352607;-1.037022557;-0.112862644;-0.703847625
1573728352617;-0.998169872;0.093584396;-0.808244306
1573728352627;-1.196931054;0.028898889;-1.044990602
1573728352637;-1.371262876;0.22231688;-1.203741791
1573728352647;-1.663957284;0.606894032;-1.683169367
1573728352657;-1.101322306;0.117766202;-1.652993394
1573728352667;-0.758474837;-0.472734213;-1.337717591
1573728352677;-0.361613663;-1.404820823;-0.058863305
1573728352687;0.155072854;-1.001273651;0.228721505
1573728352697;0.338578928;-0.34133226;0.259591584
1573728352707;0.653935233;0.018069217;0.039121441
1573728352717;0.369919427;-0.721043436;-0.96469074
1573728352727;0.265289789;-1.557499574;-1.384668012
1573728352737;-0.09422607;-2.28795637;-1.735973088
1573728352747;0.139139599;-2.489249335;-1.358132718
1573728352757;1.521017652;3.03450862;-0.075195406
1573728352767;-0.009017149;10.4568023;0.675342485
1573728352777;-1.539502843;17.39062342;7.619449746
1573728352787;3.04348432;21.0989352;3.904386243
1573728352797;16.24071168;3.609525356;4.854995506
1573728352807;5.928717416;-12.66511466;5.109827627
1573728352817;-2.274910417;-14.98944818;5.313693706
1573728352827;-0.640065644;-11.97623567;5.752598336
1573728352837;-0.941093519;-5.964786277;1.629437678
1573728352847;-0.722229063;1.066192352;0.00110454
1573728352857;0.280298662;7.150662774;0.721059184
1573728352867;1.465393219;12.0488841;1.940584835
1573728352877;1.402157715;7.294704205;0.541156909
1573728352887;-0.119427927;1.223573117;-0.869520075
1573728352897;-1.949612099;-5.349495388;-1.829510027
1573728352907;-1.4217837;-5.551396161;-2.551533169
1573728352917;-1.413238966;-5.20726149;-4.937252956
1573728352927;1.06058219;-2.143187656;-4.332874646
1573728352937;3.729169297;-0.243552505;-9.472873203
1573728352946;1.481692066;-1.742454004;-6.934737008
1573728352957;-1.327600392;-2.650440177;-2.697731623
1573728352967;-2.042745377;-3.43812062;3.572575657
1573728352977;-1.680164977;-3.102923025;5.570212244
1573728352987;-2.07963072;-2.114589015;5.727969646
1573728352997;-2.200005784;-1.078755792;4.275918197
1573728353007;-1.959202205;0.653961614;2.547329482
1573728353017;-1.812527971;1.319959987;1.501562545
1573728353027;-1.649219955;1.760820284;0.618979986
1573728353037;-1.641156646;1.776406014;-0.562095407
1573728353047;-2.814568497;1.344510431;-3.851358035
1573728353057;-2.098426038;0.891733833;-3.602064783
1573728353067;0.389849429;0.330314404;-2.038892694
1573728353077;1.920783047;0.417480283;0.943131488
1573728353087;1.582595113;0.870285649;1.382743678
1573728353097;1.618502572;1.140592685;1.320715397
1573728353107;1.754488813;1.203608792;0.888020491
1573728353117;1.893923463;1.162084421;0.020886402
1573728353127;1.699013473;0.653855769;-0.289748684
1573728353137;1.451148225;0.109366201;-0.599548352
1573728353147;0.808492051;-0.188318807;-0.602221785
1573728353157;-0.778235208;-0.012749162;-0.512423275
1573728353167;-1.112920662;0.051092175;-0.471230124
1573728353177;-1.288731699;-0.097032144;-0.055203418
1573728353187;-1.935035948;-0.276823103;0.829241959
1573728353197;-2.02303839;-0.160166978;0.648070692
1573728353206;-1.832951167;-0.020873451;0.349904727
1573728353217;-1.282486231;0.090561371;0.249278029
1573728353227;-0.030001092;-0.142071167;-0.091712411
1573728353237;0.25181118;-0.128979809;-0.533056685
1573728353247;0.615167;-0.149152475;-0.824840505
1573728353257;1.043757684;-0.241904988;-0.859069982
1573728353267;1.202755504;-0.346753513;0.477283638
1573728353276;1.192047782;-0.016913156;0.749576315
1573728353287;1.229450279;1.304237572;0.614983928
1573728353297;0.064186759;4.644269727;0.844413671
1573728353307;-0.868024058;4.450913828;0.936020019
1573728353317;-1.337980609;3.039753279;0.856076338
1573728353327;-1.02441586;0.378535717;0.393726045
1573728353337;0.145809453;-1.459304453;1.326291795
1573728353347;0.392459586;-0.86098528;1.689271733
1573728353357;0.574456805;-0.351684952;1.366740262
1573728353367;1.578136511;0.17833908;-0.071147318
1573728353377;1.752841621;0.418483032;-0.80773954
1573728353387;1.846637272;0.564630328;-1.458304822
1573728353397;1.906350727;0.467027138;-1.948111295
1573728353407;2.015412994;-0.852209893;-2.110113099
1573728353417;1.566361767;-1.371298096;-1.197757968
1573728353427;0.900662885;-1.602694147;-0.529165418
1573728353437;0.536655606;-1.941038985;-0.591884161
1573728353447;-1.11828742;-2.257684246;-0.994485613
1573728353457;-1.078504638;-2.020668423;-0.826234266
1573728353467;-0.893449463;-1.493950968;-0.553727185
1573728353477;-1.312352329;-0.888703255;-0.029263668
1573728353487;-1.47892282;-0.894837115;0.145140892
1573728353497;-1.458950286;-0.8384527;0.254018693
1573728353507;-1.22845178;-0.778023055;0.295152306
1573728353517;-1.243250602;-0.806292956;0.297413348
1573728353526;-1.224443812;-0.645034365;0.191962051
1573728353537;-0.964232173;-0.48538174;-0.060950814
1573728353547;-0.786708615;-0.327013888;-0.217312478
1573728353557;-0.537429541;-0.200319606;-0.480307788
1573728353567;-0.46058948;-0.236870065;-0.322954679
1573728353577;-0.107982406;-0.281433308;-0.043843241
1573728353587;0.603144177;-0.792093439;-0.081043268
1573728353597;0.405900887;-0.587706123;-0.034188863
1573728353607;0.110200243;-0.316936139;-0.211225745
1573728353617;-0.080391608;-0.130965522;-0.168980596
1573728353627;-0.677228945;0.155716474;-1.529567526
1573728353637;-0.940178313;0.063281675;-1.560757674
1573728353647;-1.104569084;-0.163894923;-1.509095317
1573728353657;-1.925611978;-0.253699328;-1.31453648
1573728353667;-1.938884549;-0.386833974;-1.358086895
1573728353677;-1.995471424;-0.386081559;-1.30098997
1573728353687;-1.764929156;-0.278219495;-0.902886092
1573728353697;-0.38530949;-1.050011662;0.243033266
1573728353707;0.228053449;-1.376310752;0.945248299
