date;x;y;z
1573588133071;-0.394292026;2.197299072;-1.130280166
1573588133081;-0.100913143;2.294139917;-1.609077108
1573588133091;1.727370663;0.992552229;-3.309883365
1573588133101;2.577082001;-0.830183833;-2.479354866
1573588133111;3.394756955;-2.288374209;-0.910881525
1573588133121;0.815767226;-3.347664852;1.171333308
1573588133131;-1.890986134;-2.739424148;1.197555777
1573588133141;-3.780576817;-2.298799451;1.846772239
1573588133151;-4.709979337;-2.176142832;2.243562353
1573588133161;-4.273638758;-3.380463521;2.469057188
1573588133181;-0.691436603;-3.409223875;1.806693924
1573588133181;-0.553149283;-2.7273791;1.445355139
1573588133191;1.043800998;-2.595621313;1.324835938
1573588133201;2.505235877;-3.149099513;1.351003775
1573588133211;2.647750065;-3.239455544;-0.221642964
1573588133221;2.639178407;-3.403677625;-1.035396189
1573588133231;1.835530768;-3.672961269;-1.824304843
1573588133241;0.533728226;-3.367410019;-2.072359486
1573588133251;-0.109318651;-2.939094222;-2.531292378
1573588133261;0.29561736;-2.596441631;-2.454074906
1573588133271;0.542951789;-1.433591894;-1.978582801
1573588133281;0.066612027;-0.579926532;-1.490928794
1573588133291;-0.161230929;-0.203452143;-1.361294862
1573588133301;-0.374150949;0.143696186;-1.364848038
1573588133311;-0.590455689;1.11094465;-1.720116918
1573588133321;-0.916728384;2.068618315;-2.157560972
1573588133341;-2.924556022;6.205793776;-4.254325603
1573588133342;-2.339644818;4.964635021;-3.403460482
1573588133351;-2.224142383;5.549965768;-2.232435973
1573588133361;-2.162386187;6.263396382;-1.188356234
1573588133371;-2.082335479;7.447055911;-1.180528127
1573588133381;-1.006984144;9.14480751;-5.081603211
1573588133391;0.696056057;5.262577575;-5.582248817
1573588133401;2.564143506;0.379340014;-3.178675945
1573588133411;1.790825722;-4.186135227;-0.642902609
1573588133421;-1.923052504;-10.50469837;1.784111598
1573588133431;-1.523119127;-8.664247848;2.821672518
1573588133441;-0.60557969;-3.974080425;2.134755007
1573588133451;2.396239697;6.137053409;0.14486913
1573588133461;-0.48870206;11.03879922;-0.405083242
1573588133471;-4.57411089;14.27066493;6.923660896
1573588133481;-2.877821274;9.409233662;13.04714529
1573588133491;1.222007888;-7.504368899;6.65296205
1573588133501;2.709093013;-11.84151649;3.46829993
1573588133511;6.411715061;-13.65636244;0.001196722
1573588133521;8.76089747;-10.64927799;-4.427358167
1573588133531;7.14662386;-5.623395949;-3.511240781
1573588133541;4.537436112;-3.043042039;0.485429048
1573588133551;1.346838462;-0.335197524;3.22307806
1573588133561;-0.148360453;5.508571564;4.861573257
1573588133571;-2.187278718;6.582707929;5.0691212
1573588133581;-3.940996313;5.833113517;4.193202844
1573588133591;-4.194753594;4.743105194;3.615051548
1573588133601;-4.38243652;3.549317376;1.896053156
1573588133611;-3.322074513;3.207203687;0.704729335
1573588133621;-1.67699469;2.535117198;0.257325567
1573588133632;0.328599351;0.480481759;-0.498992414
1573588133641;-0.978274713;-0.764831817;-3.111345578
1573588133652;-2.100388344;-1.914310675;-7.254495349
1573588133661;-1.435144469;-2.680665764;-5.864888165
1573588133671;1.012412083;-2.895354297;-0.186980477
1573588133681;1.40752245;-2.530803701;0.555268593
1573588133691;1.87683955;-2.331100862;1.026484686
1573588133701;1.378888537;-1.910849317;1.12764565
1573588133711;0.183737365;-1.191575801;0.549689991
1573588133721;-0.19011369;-0.968583517;0.363137518
1573588133731;-0.0754765;-0.958741325;0.106635312
1573588133741;0.246076605;-1.410554614;-0.190503757
1573588133751;0.150892609;-1.373610088;-0.259663233
1573588133771;-0.093806367;-0.884367426;0.405185073
1573588133771;-0.075045094;-0.70749394;0.324148058
1573588133781;-0.121327651;-0.090985616;0.810942554
1573588133791;-0.158353672;0.126409277;0.388264865
1573588133801;-0.096037162;0.438230693;-0.271657967
1573588133811;-0.046183954;0.94817748;-1.044762505
1573588133821;-0.619216998;1.81582119;-1.218882267
1573588133831;-1.138935057;1.651855102;-0.208961299
1573588133841;-1.140991376;1.122285931;0.828818853
1573588133851;-0.636981047;0.514756846;0.984835859
1573588133861;-0.877334243;0.748908748;-0.606514409
1573588133871;-0.993002324;1.227365676;-1.343293441
1573588133881;-1.361348842;1.456902459;-0.737531135
1573588133891;-2.406847743;1.288104975;1.815668897
1573588133901;-1.664988921;0.984515352;1.988836349
1573588133911;-1.132793559;0.787612282;1.253965426
1573588133921;-0.768328963;0.476861066;-1.172678098
1573588133931;0.243418838;0.243582206;-1.091371387
1573588133941;0.884265157;0.240835156;-0.183567017
1573588133951;0.033204915;1.004781314;0.496707845
1573588133961;-0.954101084;2.504665811;-0.322809658
1573588133971;-0.502791785;1.942441145;-0.85584045
1573588133981;0.425202638;0.849099858;-1.190327756
1573588133991;0.631297135;-0.224770559;-0.59983572
1573588134001;1.822806306;-1.451616679;0.393536162
1573588134011;2.239712506;-1.467750863;-0.681158939
1573588134021;2.757112097;-0.745160163;-0.85138498
1573588134031;2.772636566;0.966806745;0.422140183
1573588134041;2.049557617;1.26377819;0.598201276
1573588134051;1.317865317;1.3634487;0.800341703
1573588134061;0.732511572;1.335924975;0.83947094
1573588134071;0.26422848;1.773593038;0.426410546
1573588134081;0.042831005;2.047113108;0.295159714
1573588134091;-0.195578526;2.204636898;0.00628444
1573588134101;-0.171785744;2.284688827;-0.83773144
1573588134111;0.889205144;1.551939294;-3.183139336
1573588134121;2.19768442;0.230240095;-3.31265584
1573588134131;3.167853461;-1.363419923;-2.267052582
1573588134141;1.768138207;-3.358523872;1.220290418
1573588134151;-0.684725351;-2.64085047;1.619793709
1573588134161;-2.386527186;-2.219940508;1.203897664
1573588134171;-3.702000074;-2.021118422;1.499419315
1573588134181;-4.432597488;-3.302412621;2.180200373
1573588134191;-3.055745578;-3.239523023;1.974003819
1573588134201;-1.923618107;-2.775493311;1.655817435
1573588134211;0.866799403;-2.848633327;1.707726229
1573588134221;1.995885244;-2.891822082;1.902482215
1573588134231;2.194300931;-2.88040484;1.690537407
1573588134241;2.598199686;-3.39224902;0.586285555
1573588134251;2.063236873;-4.322702719;-2.273769086
1573588134261;1.573975119;-4.561410295;-2.815003197
1573588134271;0.355129459;-4.369304074;-2.66572059
1573588134281;0.17684334;-3.556734859;-2.362419802
1573588134291;0.401963849;-1.956660222;-2.349622598
1573588134301;-0.122792705;-1.151610145;-1.91034383
1573588134311;-0.695826947;-0.584184463;-1.773441271
1573588134321;-0.863119363;0.360088495;-2.031668819
1573588134331;-0.813078642;0.7784034;-1.901147013
1573588134341;-1.202086973;1.496127604;-2.072541527
1573588134351;-1.528616514;2.63725357;-2.347563404
1573588134361;-2.939057037;6.03246292;-3.655506244
1573588134381;-3.285942018;8.258297607;-1.775188152
1573588134381;-2.628753614;6.606638085;-1.420150522
1573588134391;-1.99574276;7.21599513;-0.538527491
1573588134401;-1.657885712;9.772071312;-2.974422075
1573588134411;-0.345643362;7.60313526;-4.892491609
1573588134422;1.317065842;3.23245175;-4.174482179
1573588134431;3.060951429;-6.944877375;-0.76534029
1573588134441;0.594691338;-8.972906486;0.506298858
1573588134451;-0.489588974;-7.760595143;2.611535135
1573588134461;-0.69812908;-3.833427954;2.426331761
1573588134471;4.007718164;6.939105568;0.62329693
1573588134481;2.286801209;11.7110867;0.483314668
1573588134491;-2.215802296;13.30685154;6.822265748
1573588134501;-3.871877753;6.20184262;10.2232316
1573588134511;-0.308736295;-11.00497755;5.650308459
1573588134521;2.373225426;-13.95247333;4.183143114
1573588134531;5.821240215;-14.01203626;0.787591724
1573588134541;6.894134353;-8.482154607;-5.468437172
1573588134551;6.557263812;-4.671164703;-3.05698126
1573588134561;2.993346374;-1.208654747;1.553689616
1573588134571;0.433347067;2.174268639;3.955103423
1573588134581;-0.557372983;7.225010233;5.186704465
1573588134591;-2.774977728;6.668735756;4.670341737
1573588134601;-4.457124269;5.641446124;4.073377042
1573588134611;-4.316521101;3.609106454;2.278036427
1573588134621;-3.52983126;2.197754981;0.290140018
1573588134631;-2.594021678;1.819495489;-1.009042084
1573588134641;-1.002614975;1.501565019;-1.634669733
1573588134651;0.561645317;0.389138825;-1.185152683
1573588134661;-0.148276482;-0.454833501;-2.097338918
1573588134673;-1.129931953;-1.191302867;-3.394034936
1573588134681;-0.995882914;-1.964352871;-3.220883238
1573588134691;0.612999609;-2.812636777;-0.462147738
1573588134701;1.241221358;-2.633181321;0.319811884
1573588134711;1.697830049;-2.504940213;0.792150691
1573588134721;0.990514634;-2.049920799;0.771626627
1573588134731;0.256110571;-1.456062127;0.510040979
1573588134741;-0.178183836;-0.996297685;0.331418403
1573588134751;-0.203838632;-0.843006776;-0.010677331
1573588134761;0.296615827;-1.287321222;-0.6367804
1573588134771;0.283261337;-0.999211226;-0.356195417
1573588134781;0.119348842;-0.56952546;-0.101081631
1573588134791;0.172093501;-0.241100104;0.378821451
1573588134801;0.07638325;0.374066709;0.778066698
1573588134811;0.214335502;0.52909727;0.65309911
1573588134821;0.217437078;0.576506576;0.185375731
1573588134831;-0.132508144;1.028152435;-2.57917401
1573588134841;-0.443110126;1.098333715;-2.630286096
1573588134851;-0.737560376;0.9246356;-0.970335005
1573588134861;-1.049735009;0.617125472;0.98586445
1573588134871;-1.100277137;0.401763122;1.983877126
1573588134881;-0.910867557;0.581899389;0.683051064
1573588134891;-1.264995182;0.894560802;-0.480192817
1573588134901;-1.747494955;1.129366293;-0.675289183
1573588134911;-2.271400658;1.286565697;1.497713185
1573588134921;-1.939703534;0.998606805;1.627211457
1573588134931;-1.383211191;0.906145576;1.056602959
1573588134941;-0.69285092;0.52571831;-0.947495934
1573588134951;0.043311999;0.420574648;-1.125746116
1573588134961;0.356430376;0.474366365;-0.823982439
1573588134971;-0.159219484;0.777887868;-0.383373912
1573588134981;-1.537081512;2.307828177;0.260247854
1573588134991;-0.953853442;1.800293914;-0.435363152
1573588135001;-0.27275015;0.628121941;-0.869268805
1573588135011;0.164872161;-0.876562811;0.086052393
1573588135021;1.817415803;-0.624635869;0.130133466
1573588135031;2.250722926;-0.177927536;-0.003153454
1573588135041;3.011086717;0.501219525;0.058768788
1573588135051;3.420180142;1.718743717;0.430087312
1573588135061;2.061936903;1.834682016;0.236809622
1573588135071;1.174539986;1.712911628;0.189447698
1573588135081;0.786403038;1.446943682;0.396724364
1573588135091;0.751705534;1.387398849;0.623837297
1573588135101;0.586041551;1.201856335;0.361163859
1573588135111;0.622062191;1.022776572;0.013119033
1573588135121;0.788784683;0.910158513;-1.843574579
1573588135131;1.106037378;0.590220927;-2.99182591
1573588135141;1.880817795;-0.094770433;-3.481385876
1573588135151;2.945005913;-1.1024498;-2.4786508
1573588135161;0.318060318;-2.429571839;0.606647832
1573588135171;-2.135922758;-1.928334595;1.328077243
1573588135181;-3.532162284;-1.68057356;1.85925212
1573588135191;-3.913654975;-1.926728898;2.483389588
1573588135201;-3.605933707;-3.04302649;2.56898153
1573588135211;-1.98069633;-3.032014118;2.131799604
1573588135221;-1.048255832;-2.532871426;1.444950601
1573588135231;1.582412027;-2.915024711;1.830167786
1573588135241;2.032074184;-2.94493557;1.693977369
1573588135251;1.732919574;-2.539822968;0.91081811
1573588135261;1.61617899;-2.813325812;0.222999199
1573588135271;2.227639485;-4.120053426;-1.813576472
1573588135281;1.414362373;-3.878312505;-1.680704544
1573588135291;0.625834419;-3.654274111;-1.727635904
1573588135301;0.301469957;-3.107293992;-1.719212305
1573588135312;0.746831445;-2.516480993;-2.110868654
1573588135321;0.21439278;-1.844633015;-1.841923778
1573588135332;-0.33414116;-1.215217235;-1.565476374
1573588135341;-0.926197239;0.069782828;-1.804005206
1573588135351;-0.909509594;0.423575667;-1.764984942
1573588135361;-0.850190796;0.890484641;-1.672477036
1573588135371;-0.818058658;1.72369829;-2.104126191
1573588135381;-2.094798687;5.439524581;-3.307527332
1573588135391;-2.089556982;6.527470342;-3.764592956
1573588135401;-1.610354082;7.076045793;-3.072965869
1573588135411;-2.391531289;9.997215876;-2.305143935
1573588135421;-2.18903699;9.790550716;-3.529633032
1573588135431;0.041548519;6.438057333;-3.988245762
1573588135441;2.255057977;1.105202031;-2.853493338
1573588135451;2.9992319;-7.681334057;0.613231559
1573588135461;0.974356624;-8.244303352;1.195438305
1573588135471;-0.400377296;-6.197047525;1.599912198
1573588135481;0.507134277;-0.897072262;1.800907923
1573588135491;1.815413394;10.49869809;-1.991600932
1573588135501;-0.263833063;12.01516178;1.348714112
1573588135521;-4.118403496;-7.365634327;9.292040824
1573588135521;-3.294722797;-5.892507461;7.433632659
1573588135531;2.160286473;-10.99639103;7.632424011
1573588135541;3.873433961;-11.00360906;4.818816482
1573588135551;3.86489154;-7.040754798;0.254173755
1573588135561;5.175826653;0.266708944;-2.55478139
1573588135571;3.14467324;2.695675734;0.545743455
1573588135581;2.48509284;3.550923827;1.876946584
1573588135591;2.830833214;3.898018267;2.420930589
1573588135601;-1.182983766;5.324911043;2.963378306
1573588135611;-3.183529135;4.50509485;2.064244744
1573588135621;-3.757331714;3.312941236;1.513489911
1573588135634;-3.297000206;1.501135765;1.302729185
1573588135642;-2.223882132;0.664607953;0.413944861
1573588135652;-1.518616623;1.144601401;-0.389020045
1573588135661;-0.479394512;2.018929717;-0.770902697
1573588135671;0.076171099;1.369976995;-1.367543843
1573588135681;-1.164894368;0.283868406;-2.42712662
1573588135692;-1.590799733;-0.7535701;-3.19817827
1573588135701;-0.889567601;-1.813364045;-2.175470431
1573588135711;0.529500083;-2.645877088;0.236276564
1573588135721;0.944578356;-2.285253306;0.633385131
1573588135731;0.801631361;-2.104014794;0.613968332
1573588135741;0.625982213;-1.775149091;0.598434893
1573588135751;0.531431522;-1.128984248;0.34084184
1573588135761;0.670311472;-0.673344259;-0.217658989
1573588135773;0.337051599;-0.783841423;-0.955594626
1573588135781;0.147058176;-0.627073138;-0.687861246
1573588135791;-0.096873937;-0.348429751;0.277147134
1573588135801;-0.27669674;0.058359471;0.972539298
1573588135811;-0.573783885;0.230562851;0.793354314
1573588135821;-0.566287336;0.077189386;0.389517245
1573588135831;-0.498998544;-0.030185747;-0.071458485
1573588135841;-0.368553036;-0.024148597;-0.654759523
1573588135851;-0.095644874;0.471013916;-1.320597932
1573588135861;-0.183776126;0.805852423;-0.903249443
1573588135871;-0.376864255;1.027753838;-0.20162127
1573588135881;-0.500688983;1.098014838;0.589524598
1573588135892;-0.752977667;1.184870153;0.257099224
1573588135902;-0.372538804;0.99386475;-0.71369405
1573588135911;-0.742394828;0.856383304;-0.831444382
1573588135921;-2.539922923;1.175439437;0.759873367
1573588135931;-2.399687743;0.986320178;1.404688912
1573588135941;-1.950395947;0.75841039;1.062459626
1573588135951;-1.468379501;0.775279948;0.650770122
1573588135961;-0.883568576;0.436349447;-0.322142892
1573588135971;-0.231845324;0.134558531;-0.39562034
1573588135981;0.120981451;0.061678197;-0.439079375
1573588135991;0.020170781;0.524352476;-0.489169527
1573588136001;-0.167738078;1.875156724;-0.5905332
1573588136011;0.095652868;1.638031263;-1.085342171
1573588136021;0.122490922;0.9579981;-1.036825564
1573588136031;1.492375882;-0.015068958;-0.323805043
1573588136041;2.787481333;-0.30318981;-0.58082474
1573588136051;3.271941682;-0.19658322;-0.326753765
1573588136061;2.663521974;0.133868068;0.397481275
1573588136071;2.054203104;1.240988802;0.57847415
1573588136081;1.22964445;1.467800197;0.815205849
1573588136091;0.386122825;1.388761184;0.973945361
1573588136101;0.170992257;1.386820715;0.993676743
1573588136111;-0.016435097;1.998184142;1.223982399
1573588136121;0.078789249;1.782421825;1.117091993
1573588136131;0.507395232;1.364645956;0.173497661
1573588136141;1.126092072;1.030425261;-2.95642587
1573588136151;2.157350727;0.196102294;-4.878094836
1573588136161;2.859774549;-1.038304017;-4.300871026
1573588136171;1.353123251;-1.765339411;-1.571304044
1573588136181;-2.303860281;-2.454228621;0.811546977
1573588136191;-3.482637623;-2.039997277;1.951683327
1573588136201;-3.85871237;-2.107006977;3.093635785
1573588136211;-3.424073549;-3.585644491;3.133792867
1573588136221;-2.202957608;-3.251587492;2.476388542
1573588136231;-0.582503492;-2.861759267;2.30289161
1573588136241;0.62192245;-2.749094074;2.286677073
1573588136251;2.612096847;-2.766222434;1.997893294
1573588136261;2.671947337;-2.611373104;1.199919479
1573588136271;2.21417244;-2.885888797;0.530894865
1573588136281;1.878598084;-3.136146912;-0.601917943
1573588136291;2.269023029;-3.857332046;-2.473510115
1573588136301;1.110365365;-3.560875174;-2.346557473
1573588136311;0.137470702;-3.369678447;-2.428870038
1573588136321;-0.104543893;-2.772357233;-2.356814063
1573588136331;-0.236864065;-2.049334007;-2.130617552
1573588136341;-0.511271933;-1.241072049;-1.82707724
1573588136351;-0.715475352;-0.533170883;-1.660859371
1573588136361;-0.572380282;0.477513834;-1.650468083
1573588136371;-0.733716255;1.301384389;-1.933290078
1573588136381;-1.153919964;2.389522123;-2.297453939
1573588136391;-1.750572084;3.826978721;-3.079117249
1573588136401;-3.055329799;7.796356232;-3.535895881
1573588136411;-2.873304748;8.305676294;-1.434333846
1573588136421;-1.961540336;8.467964802;-0.182124746
1573588136431;-0.435338302;8.444566849;-3.210278425
1573588136441;0.709008802;5.376593115;-4.820687798
1573588136451;2.482568398;1.573799517;-4.515433905
1573588136461;2.82881366;-2.234579161;-2.401839159
1573588136471;-1.460411558;-8.46844393;1.495533449
1573588136481;-2.700618179;-8.782053805;1.319009767
1573588136491;-2.099203039;-6.596602135;1.913290013
1573588136501;-0.315625135;-1.890922875;1.637892142
1573588136511;0.130572078;6.20999844;-1.294577491
1573588136521;-2.163329985;10.26971918;-0.545329962
1573588136531;-4.65733597;12.72070546;8.72682502
1573588136541;1.683111403;4.185313757;12.94206487
1573588136551;1.530363825;-3.531726411;6.047919172
1573588136561;2.802548764;-8.479528086;1.206810203
1573588136571;6.624385975;-11.51839591;-4.443532303
1573588136581;10.0649274;-9.505851566;-6.159717428
1573588136591;5.937383513;-5.352216386;-0.867207804
1573588136601;3.095034298;-3.959992332;2.723238533
1573588136611;0.315500018;0.386916604;5.702855544
1573588136621;-0.452453043;3.006362125;3.842108883
1573588136631;-2.246678087;4.964012277;4.054351931
1573588136641;-3.268339994;5.626082716;4.27011538
1573588136651;-4.192929842;6.400903557;5.224193195
1573588136661;-3.691447336;6.239294318;3.413209994
1573588136671;-2.202336278;5.711612151;2.592662112
1573588136681;-0.474746177;4.400738085;1.522505773
1573588136691;-1.620951064;1.191510268;-1.708667745
1573588136701;-3.779069239;-1.253288215;-8.890473549
1573588136711;-4.386992497;-3.239772754;-11.05036178
1573588136721;0.014670719;-5.181386532;-1.132875369
1573588136731;1.697254605;-4.51285863;0.488082802
1573588136741;2.798155405;-3.947390557;1.585651664
1573588136751;3.004668886;-3.203881074;1.712885307
1573588136761;2.403735109;-2.011480561;1.600151576
1573588136771;1.202812249;-1.302726548;0.667205649
1573588136781;0.441271443;-0.797015223;-0.186411414
1573588136791;0.42963163;-0.683580806;-0.486232737
1573588136801;0.573548634;-0.623479025;-1.001901818
1573588136811;0.137058226;-0.26894008;-0.602323882
1573588136821;-0.258102776;-0.077245799;-0.006849498
1573588136831;-0.558908714;0.367243888;0.684050488
1573588136841;-0.370512508;0.431701757;0.654500618
1573588136851;-0.204472679;0.452621538;0.416340267
1573588136861;-0.424067279;0.51532599;-0.371780749
1573588136871;-0.952169476;0.841302082;-2.044234177
1573588136881;-1.114162062;1.102082193;-1.451512639
1573588136891;-1.259079055;1.280061293;-0.027316168
1573588136901;-1.129846347;1.146632042;0.897520506
1573588136911;-0.474836169;0.85601413;0.840599508
1573588136921;-0.732295369;0.85336294;-0.292862486
1573588136931;-0.922939852;0.774627608;-1.107694778
1573588136941;-1.994829047;0.849545226;0.692101977
1573588136951;-2.469268122;0.786896312;1.748866957
1573588136961;-2.08267463;0.55290267;1.950717673
1573588136971;-1.788722711;0.35038488;1.575897014
1573588136981;-0.772093739;0.050464764;-0.8385184
1573588136991;-0.157988521;0.147631943;-1.728094164
1573588137001;-0.203005197;0.332625818;-1.244569328
1573588137011;-0.729351141;1.997587929;-0.214188001
1573588137021;-0.185085756;1.965819367;-0.845557623
1573588137031;0.893887915;1.342812354;-1.457913524
1573588137041;0.638495952;0.262136693;-0.59938386
1573588137061;2.579387045;-0.832247738;0.562449504
1573588137062;2.063509636;-0.66579819;0.449959603
1573588137071;2.416952247;0.049631498;-0.283593752
1573588137091;3.711017223;2.35346176;-0.793821961
1573588137092;2.968813778;1.882769408;-0.635057569
1573588137101;1.991978742;1.782027294;-0.293525577
1573588137111;1.225833588;1.440944711;0.592615628
1573588137131;1.057281251;1.229370149;2.128964681
1573588137131;0.845825001;0.983496119;1.703171745
1573588137141;0.52343105;1.031963674;0.67300731
1573588137151;0.526005163;1.070736955;-0.794685614
1573588137171;2.93375827;-0.44585642;-3.960815809
1573588137171;2.347006616;-0.356685136;-3.168652647
1573588137191;0.513867996;-2.139417628;-1.033278746
1573588137192;0.411094396;-1.711534102;-0.826622997
1573588137201;-3.425232816;-2.120048968;0.671793052
1573588137211;-4.073277703;-2.125079702;1.426162107
1573588137221;-4.086058228;-2.297656687;2.152240454
1573588137231;-3.74385631;-3.017988326;2.258093594
1573588137241;-2.259586238;-3.011983205;2.235515784
1573588137251;-1.332659454;-2.363617936;1.711798247
1573588137261;0.0064749;-1.875571473;1.323469779
1573588137271;2.211676159;-2.098049723;1.411202352
1573588137291;2.627422744;-2.705073613;0.255557188
1573588137291;2.101938196;-2.164058891;0.204445751
1573588137301;1.604936177;-2.926432583;-0.418713259
1573588137312;1.48314652;-4.287153223;-1.254344119
1573588137321;1.355069042;-3.889409239;-1.815588485
1573588137331;0.823566151;-3.387339445;-2.126677999
1573588137341;0.413686524;-2.633257081;-1.915862853
1573588137351;0.070460137;-1.692887632;-1.548013159
1573588137361;-0.296058419;-0.848654721;-1.299702126
1573588137371;-0.405398467;-0.372465971;-1.162344804
1573588137391;-0.431579048;0.544786165;-1.297625153
1573588137392;-0.345263239;0.435828932;-1.038100122
1573588137401;-0.536699721;1.283359534;-1.244198321
1573588137411;-1.716482598;4.504983907;-3.49298973
1573588137421;-2.338528219;5.641931919;-4.12748352
1573588137431;-2.453092435;6.61278107;-3.669735839
1573588137441;-2.45280636;8.048345583;-1.955123846
1573588137451;-3.509857088;12.69041597;-4.107698778
1573588137461;-3.69661324;9.937812511;-4.95635403
1573588137473;-2.512926807;4.334046701;-3.413459688
1573588137481;0.226800545;-1.512701146;-1.520259023
1573588137491;0.487898146;-9.23935594;0.883028698
1573588137501;0.405641393;-9.2762005;2.330649338
1573588137511;0.03337828;-6.976596519;2.278237503
1573588137521;0.103317004;0.976920187;0.749987921
1573588137531;0.097976479;4.259832048;0.140303295
1573588137541;-0.840992329;7.866826363;3.835705313
1573588137551;-1.576844309;10.50725656;10.97517588
1573588137561;6.108835146;-0.312919574;9.852742788
1573588137571;4.151569307;-5.567378964;2.335307977
1573588137581;5.359199858;-9.57174842;-4.552044947
1573588137591;7.704364662;-10.72197689;-7.794139162
1573588137601;6.117523102;-6.922709319;-0.749716389
1573588137611;3.070594333;-5.538167455;2.311576042
1573588137621;0.479822558;-3.541806264;4.745287207
1573588137631;-1.883929696;3.081191029;6.799516318
1573588137641;-1.261977551;5.897280094;6.236403368
1573588137651;-2.112830255;7.384006784;5.356872481
1573588137661;-3.559656885;6.795933759;4.500018248
1573588137671;-5.452616808;5.206903868;0.612050731
1573588137681;-3.534657381;2.679201836;-1.456366571
1573588137691;-2.919663351;1.515123554;-2.145758273
1573588137701;-1.508294615;1.043546444;-1.716606619
1573588137711;1.030506441;-1.03455524;-4.116082765
1573588137731;1.008279856;-2.942203365;-1.101692802
1573588137731;0.806623884;-2.353762692;-0.881354241
1573588137741;1.166277415;-3.047549491;1.133663584
1573588137751;1.300771242;-2.729174618;1.535169354
1573588137761;1.377720646;-2.35189133;1.182166856
1573588137771;1.28605122;-1.651669924;0.118297228
1573588137781;0.814320521;-0.478576616;-1.100547593
1573588137791;0.222415413;0.122793614;-0.696563372
1573588137801;-0.389014605;0.144203519;-0.296761615
